"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-10","British Columbia","2016A000259","Men","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411875","13.2.1.4","1020","","","","0"
"2021-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","34.8","","","","1"
"2021-10","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","40.0","","","","1"
"2022-01","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","37.9","","","","1"
"2022-04","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","37.3","","","","1"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","39.1","","","","1"
"2022-10","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411878","13.2.2.1","42.1","","","","1"
"2021-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","738","","","","0"
"2021-10","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","866","","","","0"
"2022-01","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","816","","","","0"
"2022-04","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","810","","","","0"
"2022-07","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","863","","","","0"
"2022-10","British Columbia","2016A000259","Men","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411881","13.2.2.4","917","","","","0"
"2021-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","12.9","","","","1"
"2021-10","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","15.5","","","","1"
"2022-01","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","14.3","","","","1"
"2022-04","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","14.6","","","","1"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","15.3","","","","1"
"2022-10","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411884","13.2.3.1","11.0","","","","1"
"2021-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","272","E","","","0"
"2021-10","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","336","E","","","0"
"2022-01","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","","F","","","0"
"2022-04","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","317","E","","","0"
"2022-07","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","337","E","","","0"
"2022-10","British Columbia","2016A000259","Men","No opinion on sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411887","13.2.3.4","","F","","","0"
"2021-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","49.0","","","","1"
"2021-10","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","47.0","","","","1"
"2022-01","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","47.9","","","","1"
"2022-04","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","46.2","","","","1"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","52.7","","","","1"
"2022-10","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411890","13.3.1.1","45.5","","","","1"
"2021-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1084","","","","0"
"2021-10","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1033","","","","0"
"2022-01","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1078","","","","0"
"2022-04","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1036","","","","0"
"2022-07","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1172","","","","0"
"2022-10","British Columbia","2016A000259","Women","Very strong or somewhat strong sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411893","13.3.1.4","1034","","","","0"
"2021-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","38.7","","","","1"
"2021-10","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","37.0","","","","1"
"2022-01","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","40.7","","","","1"
"2022-04","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","38.2","","","","1"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","35.2","","","","1"
"2022-10","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Percentage of persons","Percent","239","units","0","v1331411896","13.3.2.1","42.1","","","","1"
"2021-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","857","","","","0"
"2021-10","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","815","","","","0"
"2022-01","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","916","","","","0"
"2022-04","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","857","","","","0"
"2022-07","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","782","","","","0"
"2022-10","British Columbia","2016A000259","Women","Somewhat weak or very weak sense of belonging to local community","Number of persons","Number","223","thousands","3","v1331411899","13.3.2.4","957","","","","0"
