"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Cannabis use, past 12 months","Percent","Percent","239","units","0","v1390951780","9.3.3.28.4","38.0","","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390951785","9.3.3.29.1","6200","E","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390951785","9.3.3.29.1","","F","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Cannabis frequency of use in the past 12 months, daily or almost daily","Percent","Percent","239","units","0","v1390951788","9.3.3.29.4","5.4","E","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Cannabis frequency of use in the past 12 months, daily or almost daily","Percent","Percent","239","units","0","v1390951788","9.3.3.29.4","5.9","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Ever used e-cigarette or vaping device","Number of persons","Number","223","units","0","v1574206075","9.3.3.31.1","40800","E","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Ever used e-cigarette or vaping device","Percent","Percent","239","units","0","v1574206078","9.3.3.31.4","34.7","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Used e-cigarette or vaping device, past 30 days","Number of persons","Number","223","units","0","v1574206083","9.3.3.32.1","","F","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Used e-cigarette or vaping device, past 30 days","Percent","Percent","239","units","0","v1574206086","9.3.3.32.4","10.2","","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Heavy drinking","Number of persons","Number","223","units","0","v110815319","9.3.3.17.1","24500","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Heavy drinking","Number of persons","Number","223","units","0","v110815319","9.3.3.17.1","","F","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Heavy drinking","Percent","Percent","239","units","0","v110815322","9.3.3.17.4","21.0","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Heavy drinking","Percent","Percent","239","units","0","v110815322","9.3.3.17.4","24.0","","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110815326","9.3.3.18.1","71200","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110815326","9.3.3.18.1","","..","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Percent","Percent","239","units","0","v110815329","9.3.3.18.4","61.1","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Percent","Percent","239","units","0","v110815329","9.3.3.18.4","","..","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Breast milk feeding initiation","Number of persons","Number","223","units","0","v110815340","9.3.3.20.1","34000","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Breast milk feeding initiation","Number of persons","Number","223","units","0","v110815340","9.3.3.20.1","30500","E","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Breast milk feeding initiation","Percent","Percent","239","units","0","v110815343","9.3.3.20.4","92.0","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Breast milk feeding initiation","Percent","Percent","239","units","0","v110815343","9.3.3.20.4","92.6","E","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Exclusive breastfeeding, at least 6 months","Number of persons","Number","223","units","0","v110815347","9.3.3.21.1","13400","E","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Exclusive breastfeeding, at least 6 months","Number of persons","Number","223","units","0","v110815347","9.3.3.21.1","","F","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Exclusive breastfeeding, at least 6 months","Percent","Percent","239","units","0","v110815350","9.3.3.21.4","39.9","E","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Exclusive breastfeeding, at least 6 months","Percent","Percent","239","units","0","v110815350","9.3.3.21.4","35.8","E","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110815354","9.3.3.22.1","28300","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110815354","9.3.3.22.1","","..","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Fruit and vegetable consumption, 5 times or more per day","Percent","Percent","239","units","0","v110815357","9.3.3.22.4","25.1","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Fruit and vegetable consumption, 5 times or more per day","Percent","Percent","239","units","0","v110815357","9.3.3.22.4","","..","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110815361","9.3.3.23.1","81100","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110815361","9.3.3.23.1","69600","","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Sense of belonging to local community, somewhat strong or very strong","Percent","Percent","239","units","0","v110815364","9.3.3.23.4","70.7","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Sense of belonging to local community, somewhat strong or very strong","Percent","Percent","239","units","0","v110815364","9.3.3.23.4","59.8","","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110815368","9.3.3.24.1","109700","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110815368","9.3.3.24.1","96500","","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Life satisfaction, satisfied or very satisfied","Percent","Percent","239","units","0","v110815371","9.3.3.24.4","95.5","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Life satisfaction, satisfied or very satisfied","Percent","Percent","239","units","0","v110815371","9.3.3.24.4","82.3","","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110815375","9.3.3.25.1","98400","","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110815375","9.3.3.25.1","100300","","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Has a regular healthcare provider","Percent","Percent","239","units","0","v110815378","9.3.3.25.4","84.3","","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Has a regular healthcare provider","Percent","Percent","239","units","0","v110815378","9.3.3.25.4","85.5","","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110815382","9.3.3.26.1","","..","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110815382","9.3.3.26.1","","..","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Contact with a medical doctor in the past 12 months","Percent","Percent","239","units","0","v110815385","9.3.3.26.4","","..","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Contact with a medical doctor in the past 12 months","Percent","Percent","239","units","0","v110815385","9.3.3.26.4","","..","","","1"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123341827","9.3.3.27.1","","..","","","0"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123341827","9.3.3.27.1","36700","E","","","0"
"2021","Saskatchewan","2016A000247","18 to 34 years","Females","Influenza immunization in the past 12 months","Percent","Percent","239","units","0","v123341830","9.3.3.27.4","","..","","","1"
"2022","Saskatchewan","2016A000247","18 to 34 years","Females","Influenza immunization in the past 12 months","Percent","Percent","239","units","0","v123341830","9.3.3.27.4","31.3","","","","1"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110815571","9.4.2.1.1","61800","","","","0"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110815571","9.4.2.1.1","74000","","","","0"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, very good or excellent","Percent","Percent","239","units","0","v110815574","9.4.2.1.4","54.9","","","","1"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, very good or excellent","Percent","Percent","239","units","0","v110815574","9.4.2.1.4","63.4","","","","1"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110815578","9.4.2.2.1","9600","E","","","0"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110815578","9.4.2.2.1","","F","","","0"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, fair or poor","Percent","Percent","239","units","0","v110815581","9.4.2.2.4","8.6","E","","","1"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived health, fair or poor","Percent","Percent","239","units","0","v110815581","9.4.2.2.4","7.4","","","","1"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110815585","9.4.2.3.1","64900","","","","0"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110815585","9.4.2.3.1","64500","E","","","0"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v110815588","9.4.2.3.4","58.2","","","","1"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, very good or excellent","Percent","Percent","239","units","0","v110815588","9.4.2.3.4","56.6","","","","1"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110815592","9.4.2.4.1","14300","E","","","0"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110815592","9.4.2.4.1","","F","","","0"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v110815595","9.4.2.4.4","12.8","E","","","1"
"2022","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived mental health, fair or poor","Percent","Percent","239","units","0","v110815595","9.4.2.4.4","13.9","","","","1"
"2021","Saskatchewan","2016A000247","35 to 49 years","Males","Perceived life stress, most days quite a bit or extremely stressful","Number of persons","Number","223","units","0","v110815599","9.4.2.5.1","23800","","","","0"
