"REF_DATE","GEO","DGUID","Age group","Sex","Indicators","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022","British Columbia","2016A000259","18 to 34 years","Females","Influenza immunization in the past 12 months","Number of persons","Number","223","units","0","v123342115","11.3.3.27.1","173600","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110822123","11.4.2.1.1","275600","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Perceived health, very good or excellent","Number of persons","Number","223","units","0","v110822123","11.4.2.1.1","293000","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110822130","11.4.2.2.1","52200","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Perceived health, fair or poor","Number of persons","Number","223","units","0","v110822130","11.4.2.2.1","54600","E","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110822137","11.4.2.3.1","270200","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Perceived mental health, very good or excellent","Number of persons","Number","223","units","0","v110822137","11.4.2.3.1","266800","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110822144","11.4.2.4.1","60800","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Perceived mental health, fair or poor","Number of persons","Number","223","units","0","v110822144","11.4.2.4.1","95300","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Perceived life stress, most days quite a bit or extremely stressful","Number of persons","Number","223","units","0","v110822151","11.4.2.5.1","121900","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Perceived life stress, most days quite a bit or extremely stressful","Number of persons","Number","223","units","0","v110822151","11.4.2.5.1","162600","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), overweight","Number of persons","Number","223","units","0","v110822158","11.4.2.6.1","201100","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), overweight","Number of persons","Number","223","units","0","v110822158","11.4.2.6.1","229600","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), obese","Number of persons","Number","223","units","0","v110822165","11.4.2.7.1","119200","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Body mass index, adjusted self-reported, adult (18 years and over), obese","Number of persons","Number","223","units","0","v110822165","11.4.2.7.1","150300","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Arthritis (15 years and over)","Number of persons","Number","223","units","0","v110822179","11.4.2.9.1","38200","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Arthritis (15 years and over)","Number of persons","Number","223","units","0","v110822179","11.4.2.9.1","50900","E","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Diabetes","Number of persons","Number","223","units","0","v110822186","11.4.2.10.1","","F","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Diabetes","Number of persons","Number","223","units","0","v110822186","11.4.2.10.1","","F","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Asthma","Number of persons","Number","223","units","0","v110822193","11.4.2.11.1","","..","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Asthma","Number of persons","Number","223","units","0","v110822193","11.4.2.11.1","","..","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Chronic obstructive pulmonary disease (COPD; 35 years and over)","Number of persons","Number","223","units","0","v110822200","11.4.2.12.1","","..","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Chronic obstructive pulmonary disease (COPD; 35 years and over)","Number of persons","Number","223","units","0","v110822200","11.4.2.12.1","","..","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","High blood pressure","Number of persons","Number","223","units","0","v110822207","11.4.2.13.1","49700","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","High blood pressure","Number of persons","Number","223","units","0","v110822207","11.4.2.13.1","60800","E","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Mood disorder","Number of persons","Number","223","units","0","v110822214","11.4.2.14.1","41600","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Mood disorder","Number of persons","Number","223","units","0","v110822214","11.4.2.14.1","55600","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Anxiety disorder","Number of persons","Number","223","units","0","v1574210289","11.4.2.30.1","51400","E","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Current smoker, daily or occasional","Number of persons","Number","223","units","0","v110822221","11.4.2.15.1","77900","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Current smoker, daily or occasional","Number of persons","Number","223","units","0","v110822221","11.4.2.15.1","55100","E","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Current smoker, daily","Number of persons","Number","223","units","0","v110822228","11.4.2.16.1","46500","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Current smoker, daily","Number of persons","Number","223","units","0","v110822228","11.4.2.16.1","","F","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Cannabis use, past 12 months","Number of persons","Number","223","units","0","v1390952385","11.4.2.28.1","188800","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Cannabis use, past 12 months","Number of persons","Number","223","units","0","v1390952385","11.4.2.28.1","160700","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390952393","11.4.2.29.1","56500","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Cannabis frequency of use in the past 12 months, daily or almost daily","Number of persons","Number","223","units","0","v1390952393","11.4.2.29.1","46100","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Ever used e-cigarette or vaping device","Number of persons","Number","223","units","0","v1574210297","11.4.2.31.1","129400","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Used e-cigarette or vaping device, past 30 days","Number of persons","Number","223","units","0","v1574210305","11.4.2.32.1","","F","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Heavy drinking","Number of persons","Number","223","units","0","v110822235","11.4.2.17.1","119700","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Heavy drinking","Number of persons","Number","223","units","0","v110822235","11.4.2.17.1","154800","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110822242","11.4.2.18.1","325300","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Self-reported physical activity, 150 minutes per week, adult (18 years and over)","Number of persons","Number","223","units","0","v110822242","11.4.2.18.1","","..","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110822270","11.4.2.22.1","91400","E","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Fruit and vegetable consumption, 5 times or more per day","Number of persons","Number","223","units","0","v110822270","11.4.2.22.1","","..","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110822277","11.4.2.23.1","299400","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Sense of belonging to local community, somewhat strong or very strong","Number of persons","Number","223","units","0","v110822277","11.4.2.23.1","309500","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110822284","11.4.2.24.1","433300","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Life satisfaction, satisfied or very satisfied","Number of persons","Number","223","units","0","v110822284","11.4.2.24.1","434600","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110822291","11.4.2.25.1","346800","","","","0"
"2022","British Columbia","2016A000259","35 to 49 years","Males","Has a regular healthcare provider","Number of persons","Number","223","units","0","v110822291","11.4.2.25.1","390600","","","","0"
"2021","British Columbia","2016A000259","35 to 49 years","Males","Contact with a medical doctor in the past 12 months","Number of persons","Number","223","units","0","v110822298","11.4.2.26.1","","..","","","0"
